No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,Air Pollution Level (PM2.5),Air Pollution Level (PM10)
8469,2014,2,16,20,240.0,111.0,88.0,67.0,2400.0,70.0,0.9,1025.1,-4.2,0.0,W,0.6,Berbahaya,Berbahaya
8470,2014,2,16,21,240.0,111.0,88.0,67.0,2400.0,70.0,1.6,1026.0,-4.1,0.0,SSW,1.1,Berbahaya,Berbahaya
8471,2014,2,16,22,240.0,111.0,88.0,67.0,2400.0,70.0,1.4,1026.3,-4.7,0.0,SSW,1.1,Berbahaya,Berbahaya
8472,2014,2,16,23,240.0,111.0,88.0,67.0,2400.0,70.0,1.4,1026.4,-5.1,0.0,S,0.7,Berbahaya,Berbahaya
8473,2014,2,17,0,240.0,111.0,88.0,67.0,2400.0,70.0,0.3,1026.6,-4.9,0.0,E,0.5,Berbahaya,Berbahaya
8474,2014,2,17,1,240.0,111.0,88.0,67.0,2400.0,70.0,1.5,1027.0,-7.1,0.0,ESE,1.1,Berbahaya,Berbahaya
8475,2014,2,17,2,240.0,111.0,88.0,67.0,2400.0,70.0,1.5,1027.6,-10.0,0.0,SSE,1.0,Berbahaya,Berbahaya
8476,2014,2,17,3,240.0,111.0,88.0,67.0,2400.0,70.0,0.2,1026.8,-9.0,0.0,ENE,0.8,Berbahaya,Berbahaya
8477,2014,2,17,4,240.0,111.0,88.0,67.0,2400.0,70.0,-1.2,1027.0,-8.2,0.0,ENE,0.7,Berbahaya,Berbahaya
8478,2014,2,17,5,240.0,111.0,88.0,67.0,2400.0,70.0,-1.4,1027.5,-7.3,0.0,WSW,0.5,Berbahaya,Berbahaya
8479,2014,2,17,6,240.0,111.0,88.0,67.0,2400.0,70.0,-0.5,1028.7,-8.2,0.0,WNW,0.9,Berbahaya,Berbahaya
8480,2014,2,17,7,240.0,111.0,88.0,67.0,2400.0,70.0,0.3,1029.5,-8.9,0.0,WSW,1.0,Berbahaya,Berbahaya
8481,2014,2,17,8,240.0,111.0,88.0,67.0,2400.0,70.0,1.8,1029.8,-15.7,0.0,SSE,1.7,Berbahaya,Berbahaya
8482,2014,2,17,9,74.0,74.0,88.0,67.0,2400.0,70.0,2.4,1030.2,-16.2,0.0,SE,1.5,Berbahaya,Berbahaya
8483,2014,2,17,10,84.0,84.0,88.0,67.0,2400.0,70.0,3.2,1030.1,-15.0,0.0,WSW,1.3,Berbahaya,Berbahaya
8484,2014,2,17,11,97.0,97.0,88.0,67.0,2400.0,70.0,4.2,1029.1,-16.2,0.0,SW,2.3,Berbahaya,Berbahaya
8485,2014,2,17,12,85.0,85.0,88.0,67.0,2400.0,70.0,4.5,1028.1,-16.0,0.0,ESE,2.3,Berbahaya,Berbahaya
8486,2014,2,17,13,83.0,83.0,88.0,67.0,2400.0,70.0,4.7,1027.3,-14.7,0.0,SE,1.8,Berbahaya,Berbahaya
8487,2014,2,17,14,87.0,87.0,88.0,67.0,2400.0,70.0,4.7,1026.9,-14.7,0.0,SW,2.5,Berbahaya,Berbahaya
8488,2014,2,17,15,82.0,82.0,88.0,67.0,2400.0,70.0,4.5,1026.9,-14.9,0.0,SW,2.3,Berbahaya,Berbahaya
8489,2014,2,17,16,79.0,79.0,88.0,67.0,2400.0,70.0,4.1,1026.8,-14.2,0.0,SSW,1.5,Berbahaya,Berbahaya
8490,2014,2,17,17,64.0,64.0,88.0,67.0,2400.0,70.0,3.2,1026.9,-13.6,0.0,SSW,1.1,Berbahaya,Berbahaya
8491,2014,2,17,18,72.0,72.0,88.0,67.0,2400.0,70.0,2.6,1027.8,-12.5,0.0,SW,1.8,Berbahaya,Berbahaya
8492,2014,2,17,19,84.0,84.0,88.0,67.0,2400.0,70.0,1.3,1028.7,-11.2,0.0,SSW,2.6,Berbahaya,Berbahaya
8493,2014,2,17,20,92.0,92.0,88.0,67.0,2400.0,70.0,0.1,1029.4,-12.6,0.0,SW,2.7,Berbahaya,Berbahaya
8494,2014,2,17,21,66.0,66.0,88.0,67.0,2400.0,70.0,-0.9,1029.6,-11.4,0.0,SW,1.7,Berbahaya,Berbahaya
8495,2014,2,17,22,51.0,51.0,88.0,67.0,2400.0,70.0,-1.2,1029.4,-10.3,0.0,S,1.2,Berbahaya,Berbahaya
8496,2014,2,17,23,42.0,42.0,88.0,67.0,2400.0,70.0,-1.5,1029.4,-9.9,0.0,SSW,1.5,Tidak Berbahaya,Tidak Berbahaya
8497,2014,2,18,0,45.0,45.0,88.0,67.0,2400.0,70.0,-1.7,1029.1,-9.6,0.0,S,1.6,Tidak Berbahaya,Tidak Berbahaya
8498,2014,2,18,1,44.0,44.0,88.0,67.0,2400.0,70.0,-1.9,1028.4,-9.5,0.0,E,0.8,Tidak Berbahaya,Tidak Berbahaya
8499,2014,2,18,2,37.0,37.0,88.0,67.0,2400.0,70.0,-1.9,1027.8,-9.3,0.0,E,1.1,Tidak Berbahaya,Tidak Berbahaya
8500,2014,2,18,3,37.0,37.0,88.0,67.0,2400.0,70.0,-2.6,1027.7,-9.3,0.0,E,0.1,Tidak Berbahaya,Tidak Berbahaya
8501,2014,2,18,4,40.0,40.0,88.0,67.0,2400.0,70.0,-3.7,1027.7,-9.3,0.0,SSW,0.3,Tidak Berbahaya,Tidak Berbahaya
8502,2014,2,18,5,58.0,58.0,88.0,67.0,2400.0,70.0,-4.9,1027.6,-9.2,0.0,WNW,0.9,Berbahaya,Berbahaya
8503,2014,2,18,6,63.0,63.0,88.0,67.0,2400.0,70.0,-5.4,1027.6,-8.8,0.0,WNW,0.6,Berbahaya,Berbahaya
8504,2014,2,18,7,59.0,59.0,88.0,67.0,2400.0,70.0,-4.3,1028.1,-8.6,0.0,W,1.2,Berbahaya,Berbahaya
8505,2014,2,18,8,63.0,63.0,88.0,67.0,2400.0,70.0,-2.2,1028.0,-8.7,0.0,W,1.0,Berbahaya,Berbahaya
8506,2014,2,18,9,80.0,80.0,88.0,67.0,2400.0,70.0,-1.1,1027.4,-8.8,0.0,SW,1.5,Berbahaya,Berbahaya
8507,2014,2,18,10,88.0,88.0,88.0,67.0,2400.0,70.0,-0.3,1027.0,-8.5,0.0,S,3.1,Berbahaya,Berbahaya
8508,2014,2,18,11,96.0,96.0,88.0,67.0,2400.0,70.0,0.7,1025.8,-9.3,0.0,SSW,1.7,Berbahaya,Berbahaya
8509,2014,2,18,12,86.0,86.0,88.0,67.0,2400.0,70.0,1.8,1024.4,-8.3,0.0,SSE,2.6,Berbahaya,Berbahaya
8510,2014,2,18,13,72.0,72.0,88.0,67.0,2400.0,70.0,1.7,1023.1,-8.2,0.0,S,2.0,Berbahaya,Berbahaya
8511,2014,2,18,14,61.0,61.0,88.0,67.0,2400.0,70.0,1.7,1022.4,-8.7,0.0,S,1.4,Berbahaya,Berbahaya
8512,2014,2,18,15,71.0,71.0,88.0,67.0,2400.0,70.0,2.2,1021.9,-8.8,0.0,SW,1.8,Berbahaya,Berbahaya
8513,2014,2,18,16,82.0,82.0,88.0,67.0,2400.0,70.0,2.0,1021.7,-9.0,0.0,SW,2.3,Berbahaya,Berbahaya
8514,2014,2,18,17,71.0,71.0,88.0,67.0,2400.0,70.0,1.6,1021.6,-8.8,0.0,S,1.9,Berbahaya,Berbahaya
8515,2014,2,18,18,75.0,75.0,88.0,67.0,2400.0,70.0,0.9,1021.8,-8.6,0.0,SSW,0.9,Berbahaya,Berbahaya
8516,2014,2,18,19,87.0,87.0,88.0,67.0,2400.0,70.0,0.5,1022.0,-8.7,0.0,SSW,0.0,Berbahaya,Berbahaya
8517,2014,2,18,20,95.0,95.0,88.0,67.0,2400.0,70.0,-0.4,1022.3,-7.0,0.0,SSW,0.0,Berbahaya,Berbahaya
8518,2014,2,18,21,97.0,97.0,88.0,67.0,2400.0,70.0,0.9,1022.7,-8.1,0.0,SSW,1.2,Berbahaya,Berbahaya
8519,2014,2,18,22,91.0,91.0,88.0,67.0,2400.0,70.0,0.3,1022.7,-7.7,0.0,SSW,1.0,Berbahaya,Berbahaya
8520,2014,2,18,23,65.0,65.0,88.0,67.0,2400.0,70.0,-0.7,1022.2,-7.7,0.0,W,1.3,Berbahaya,Berbahaya
8521,2014,2,19,0,70.0,70.0,88.0,67.0,2400.0,70.0,-2.4,1022.0,-6.9,0.0,W,1.1,Berbahaya,Berbahaya
8522,2014,2,19,1,80.0,80.0,88.0,67.0,2400.0,70.0,-1.4,1021.8,-8.2,0.0,NNE,1.4,Berbahaya,Berbahaya
8523,2014,2,19,2,87.0,87.0,88.0,67.0,2400.0,70.0,-0.8,1021.5,-9.0,0.0,E,1.0,Berbahaya,Berbahaya
8524,2014,2,19,3,122.0,122.0,88.0,67.0,2400.0,70.0,-2.6,1021.2,-8.9,0.0,NE,0.5,Berbahaya,Berbahaya
8525,2014,2,19,4,106.0,106.0,88.0,67.0,2400.0,70.0,-1.7,1021.3,-8.9,0.0,NNE,0.6,Berbahaya,Berbahaya
8526,2014,2,19,5,92.0,92.0,88.0,67.0,2400.0,70.0,-1.8,1021.7,-8.6,0.0,NE,1.4,Berbahaya,Berbahaya
8527,2014,2,19,6,83.0,83.0,88.0,67.0,2400.0,70.0,-1.7,1022.3,-9.8,0.0,NNE,2.0,Berbahaya,Berbahaya
8528,2014,2,19,7,66.0,66.0,88.0,67.0,2400.0,70.0,-1.2,1023.2,-10.8,0.0,ENE,1.1,Berbahaya,Berbahaya
8529,2014,2,19,8,47.0,47.0,88.0,67.0,2400.0,70.0,0.6,1023.5,-11.5,0.0,NE,2.2,Tidak Berbahaya,Tidak Berbahaya
8530,2014,2,19,9,34.0,34.0,88.0,67.0,2400.0,70.0,2.0,1023.5,-11.9,0.0,NE,2.3,Tidak Berbahaya,Tidak Berbahaya
8531,2014,2,19,10,29.0,29.0,88.0,67.0,2400.0,70.0,3.3,1023.1,-13.1,0.0,NE,3.6,Tidak Berbahaya,Tidak Berbahaya
8532,2014,2,19,11,16.0,16.0,88.0,67.0,2400.0,70.0,4.1,1022.6,-12.8,0.0,ENE,3.7,Tidak Berbahaya,Tidak Berbahaya
8533,2014,2,19,12,15.0,15.0,88.0,67.0,2400.0,70.0,4.6,1021.4,-13.3,0.0,NE,2.2,Tidak Berbahaya,Tidak Berbahaya
8534,2014,2,19,13,21.0,21.0,88.0,67.0,2400.0,70.0,5.6,1020.6,-13.4,0.0,SSE,1.4,Tidak Berbahaya,Tidak Berbahaya
8535,2014,2,19,14,19.0,19.0,88.0,67.0,2400.0,70.0,6.1,1020.3,-13.5,0.0,W,1.5,Tidak Berbahaya,Tidak Berbahaya
8536,2014,2,19,15,19.0,19.0,88.0,67.0,2400.0,70.0,6.4,1020.3,-13.3,0.0,SSW,1.1,Tidak Berbahaya,Tidak Berbahaya
8537,2014,2,19,16,25.0,25.0,88.0,67.0,2400.0,70.0,5.4,1020.3,-13.1,0.0,WSW,1.6,Tidak Berbahaya,Tidak Berbahaya
8538,2014,2,19,17,27.0,27.0,88.0,67.0,2400.0,70.0,3.8,1020.9,-13.1,0.0,WSW,0.6,Tidak Berbahaya,Tidak Berbahaya
8539,2014,2,19,18,31.0,31.0,88.0,67.0,2400.0,70.0,2.0,1021.7,-12.6,0.0,SSW,0.3,Tidak Berbahaya,Tidak Berbahaya
8540,2014,2,19,19,28.0,28.0,88.0,67.0,2400.0,70.0,1.8,1022.1,-12.1,0.0,WSW,1.8,Tidak Berbahaya,Tidak Berbahaya
8541,2014,2,19,20,72.0,72.0,88.0,67.0,2400.0,70.0,0.8,1022.4,-11.3,0.0,W,1.1,Berbahaya,Berbahaya
8542,2014,2,19,21,125.0,125.0,88.0,67.0,2400.0,70.0,0.3,1023.1,-10.0,0.0,SW,1.4,Berbahaya,Berbahaya
8543,2014,2,19,22,134.0,134.0,88.0,67.0,2400.0,70.0,0.1,1023.5,-7.2,0.0,SW,2.0,Berbahaya,Berbahaya
8544,2014,2,19,23,140.0,140.0,88.0,67.0,2400.0,70.0,-0.2,1023.4,-5.8,0.0,SW,1.6,Berbahaya,Berbahaya
8545,2014,2,20,0,139.0,139.0,88.0,67.0,2400.0,70.0,-1.4,1023.2,-5.3,0.0,SSE,0.9,Berbahaya,Berbahaya
8546,2014,2,20,1,142.0,142.0,88.0,67.0,2400.0,70.0,-2.5,1023.2,-5.2,0.0,SSE,0.8,Berbahaya,Berbahaya
8547,2014,2,20,2,144.0,144.0,88.0,67.0,2400.0,70.0,-2.5,1023.1,-4.7,0.0,SE,1.2,Berbahaya,Berbahaya
8548,2014,2,20,3,154.0,154.0,88.0,67.0,2400.0,70.0,-3.2,1023.1,-5.2,0.0,ESE,0.6,Berbahaya,Berbahaya
8549,2014,2,20,4,136.0,136.0,88.0,67.0,2400.0,70.0,-3.1,1023.4,-4.7,0.0,E,0.8,Berbahaya,Berbahaya
8550,2014,2,20,5,137.0,137.0,88.0,67.0,2400.0,70.0,-2.6,1023.8,-5.1,0.0,NE,1.5,Berbahaya,Berbahaya
8551,2014,2,20,6,167.0,167.0,88.0,67.0,2400.0,70.0,-2.4,1024.2,-4.9,0.0,NNE,1.2,Berbahaya,Berbahaya
8552,2014,2,20,7,169.0,169.0,88.0,67.0,2400.0,70.0,-2.0,1024.8,-4.8,0.0,ESE,0.8,Berbahaya,Berbahaya
8553,2014,2,20,8,177.0,177.0,88.0,67.0,2400.0,70.0,-1.1,1025.1,-4.8,0.0,NW,1.4,Berbahaya,Berbahaya
8554,2014,2,20,9,175.0,175.0,88.0,67.0,2400.0,70.0,-0.7,1025.3,-5.1,0.0,W,1.1,Berbahaya,Berbahaya
8555,2014,2,20,10,191.0,191.0,88.0,67.0,2400.0,70.0,0.2,1025.1,-4.8,0.0,W,1.4,Berbahaya,Berbahaya
8556,2014,2,20,11,204.0,204.0,88.0,67.0,2400.0,70.0,0.7,1024.5,-4.3,0.0,SSW,0.8,Berbahaya,Berbahaya
8557,2014,2,20,12,222.0,222.0,88.0,67.0,2400.0,70.0,1.3,1023.7,-4.2,0.0,SSW,2.4,Berbahaya,Berbahaya
8558,2014,2,20,13,249.0,286.0,65.0,55.0,2400.0,8.0,1.2,1023.3,-4.3,0.0,SE,1.5,Berbahaya,Berbahaya
8559,2014,2,20,14,280.0,307.0,64.0,54.0,2400.0,12.0,1.1,1022.7,-4.8,0.0,SSW,1.0,Berbahaya,Berbahaya
8560,2014,2,20,15,322.0,365.0,49.0,50.0,2400.0,19.0,1.3,1022.3,-4.8,0.0,NNW,0.5,Berbahaya,Berbahaya
8561,2014,2,20,16,340.0,391.0,48.0,60.0,2500.0,20.0,1.2,1022.1,-4.7,0.0,WSW,0.8,Berbahaya,Berbahaya
8562,2014,2,20,17,358.0,423.0,56.0,75.0,2700.0,11.0,0.1,1022.2,-4.5,0.0,E,0.0,Berbahaya,Berbahaya
8563,2014,2,20,18,372.0,440.0,56.0,87.0,2800.0,1.0,-0.8,1022.5,-4.5,0.0,WSW,0.8,Berbahaya,Berbahaya
8564,2014,2,20,19,379.0,448.0,57.0,94.0,3000.0,1.0,-2.2,1022.6,-5.0,0.0,WNW,0.8,Berbahaya,Berbahaya
8565,2014,2,20,20,389.0,479.0,60.0,95.0,3800.0,1.0,-2.5,1023.1,-4.8,0.0,WSW,0.9,Berbahaya,Berbahaya
8566,2014,2,20,21,375.0,430.0,57.0,91.0,3900.0,1.0,-3.1,1023.1,-5.0,0.0,S,0.4,Berbahaya,Berbahaya
8567,2014,2,20,22,341.0,387.0,56.0,84.0,3600.0,1.0,-3.3,1023.1,-4.7,0.0,WSW,0.9,Berbahaya,Berbahaya
8568,2014,2,20,23,316.0,336.0,48.0,78.0,2900.0,1.0,-2.6,1022.9,-4.5,0.0,W,1.2,Berbahaya,Berbahaya
8569,2014,2,21,0,278.0,282.0,40.0,75.0,2700.0,1.0,-2.5,1022.7,-4.4,0.0,W,0.8,Berbahaya,Berbahaya
8570,2014,2,21,1,275.0,292.0,38.0,75.0,2800.0,1.0,-2.1,1022.5,-4.4,0.0,SW,0.7,Berbahaya,Berbahaya
8571,2014,2,21,2,284.0,294.0,38.0,73.0,2800.0,1.0,-1.7,1022.1,-4.0,0.0,W,1.1,Berbahaya,Berbahaya
8572,2014,2,21,3,245.0,245.0,62.0,62.0,2800.0,1.0,-1.7,1021.8,-4.0,0.0,E,0.2,Berbahaya,Berbahaya
8573,2014,2,21,4,212.0,217.0,67.0,59.0,1900.0,1.0,-0.1,1021.7,-3.1,0.0,NNE,1.7,Berbahaya,Berbahaya
8574,2014,2,21,5,221.0,224.0,65.0,59.0,2300.0,1.0,0.0,1021.8,-3.6,0.0,NNE,1.4,Berbahaya,Berbahaya
8575,2014,2,21,6,219.0,227.0,78.0,68.0,2500.0,1.0,0.0,1022.0,-3.4,0.0,SSW,0.7,Berbahaya,Berbahaya
8576,2014,2,21,7,212.0,217.0,76.0,68.0,2500.0,1.0,0.2,1022.3,-3.4,0.0,W,0.7,Berbahaya,Berbahaya
8577,2014,2,21,8,247.0,259.0,77.0,71.0,2800.0,1.0,0.8,1022.4,-3.1,0.0,SW,0.5,Berbahaya,Berbahaya
8578,2014,2,21,9,233.0,252.0,89.0,73.0,2500.0,1.0,1.4,1022.4,-3.3,0.0,NNW,0.4,Berbahaya,Berbahaya
8579,2014,2,21,10,193.0,200.0,99.0,71.0,2500.0,1.0,2.2,1022.1,-3.3,0.0,NE,1.4,Berbahaya,Berbahaya
8580,2014,2,21,11,178.0,207.0,99.0,73.0,2500.0,1.0,3.0,1021.6,-4.0,0.0,ESE,1.0,Berbahaya,Berbahaya
8581,2014,2,21,12,202.0,239.0,108.0,73.0,2100.0,8.0,3.5,1020.7,-4.0,0.0,NNW,0.3,Berbahaya,Berbahaya
8582,2014,2,21,13,187.0,235.0,110.0,77.0,2300.0,11.0,4.1,1019.7,-3.9,0.0,SE,1.0,Berbahaya,Berbahaya
8583,2014,2,21,14,259.0,280.0,110.0,78.0,2300.0,15.0,4.7,1019.4,-3.8,0.0,SSE,1.4,Berbahaya,Berbahaya
8584,2014,2,21,15,254.0,284.0,107.0,78.0,2300.0,19.0,4.7,1019.3,-3.6,0.0,SSE,0.8,Berbahaya,Berbahaya
8585,2014,2,21,16,276.0,320.0,99.0,86.0,2600.0,15.0,3.9,1019.5,-3.6,0.0,SSW,1.1,Berbahaya,Berbahaya
8586,2014,2,21,17,281.0,322.0,95.0,94.0,2700.0,11.0,2.9,1020.0,-3.9,0.0,SW,0.8,Berbahaya,Berbahaya
8587,2014,2,21,18,275.0,326.0,93.0,103.0,2600.0,4.0,2.2,1020.9,-3.7,0.0,WSW,0.8,Berbahaya,Berbahaya
8588,2014,2,21,19,276.0,331.0,88.0,110.0,2900.0,1.0,0.0,1021.4,-3.7,0.0,WNW,0.8,Berbahaya,Berbahaya
8589,2014,2,21,20,285.0,330.0,86.0,110.0,3000.0,1.0,-0.7,1021.8,-3.7,0.0,W,0.7,Berbahaya,Berbahaya
8590,2014,2,21,21,279.0,319.0,85.0,104.0,2900.0,1.0,-0.7,1021.9,-3.7,0.0,W,0.9,Berbahaya,Berbahaya
8591,2014,2,21,22,240.0,291.0,89.0,98.0,2600.0,1.0,-0.8,1022.1,-3.7,0.0,WSW,0.6,Berbahaya,Berbahaya
8592,2014,2,21,23,233.0,281.0,85.0,95.0,2500.0,1.0,-1.3,1022.1,-4.0,0.0,W,0.9,Berbahaya,Berbahaya
8593,2014,2,22,0,234.0,288.0,70.0,94.0,2600.0,1.0,-1.4,1022.2,-3.9,0.0,WSW,0.8,Berbahaya,Berbahaya
8594,2014,2,22,1,280.0,333.0,67.0,106.0,3900.0,1.0,-1.2,1022.3,-3.6,0.0,NNW,0.4,Berbahaya,Berbahaya
8595,2014,2,22,2,295.0,332.0,67.0,91.0,3500.0,1.0,1.9,1022.5,-3.6,0.0,NNE,1.4,Berbahaya,Berbahaya
8596,2014,2,22,3,257.0,306.0,93.0,75.0,3500.0,1.0,2.4,1022.2,-3.9,0.0,NNE,0.8,Berbahaya,Berbahaya
8597,2014,2,22,4,254.0,315.0,110.0,78.0,3100.0,1.0,2.3,1022.5,-3.8,0.0,NW,1.1,Berbahaya,Berbahaya
8598,2014,2,22,5,253.0,312.0,112.0,78.0,3000.0,5.0,2.5,1022.7,-3.6,0.0,NNE,0.4,Berbahaya,Berbahaya
8599,2014,2,22,6,241.0,290.0,103.0,94.0,2700.0,6.0,2.8,1022.8,-3.8,0.0,WNW,1.0,Berbahaya,Berbahaya
8600,2014,2,22,7,229.0,283.0,103.0,94.0,2600.0,6.0,3.1,1023.4,-3.7,0.0,N,0.7,Berbahaya,Berbahaya
8601,2014,2,22,8,267.0,303.0,98.0,98.0,2800.0,6.0,3.6,1023.9,-3.7,0.0,NE,1.7,Berbahaya,Berbahaya
8602,2014,2,22,9,274.0,317.0,106.0,99.0,2800.0,8.0,4.1,1024.0,-3.4,0.0,NE,0.9,Berbahaya,Berbahaya
8603,2014,2,22,10,270.0,309.0,111.0,92.0,2700.0,13.0,5.0,1023.8,-3.6,0.0,NNW,1.4,Berbahaya,Berbahaya
8604,2014,2,22,11,278.0,322.0,121.0,97.0,2900.0,15.0,5.6,1023.5,-3.5,0.0,NE,1.8,Berbahaya,Berbahaya
8605,2014,2,22,12,274.0,320.0,136.0,94.0,3000.0,22.0,6.0,1022.6,-3.4,0.0,NW,1.3,Berbahaya,Berbahaya
8606,2014,2,22,13,279.0,351.0,159.0,101.0,3700.0,25.0,6.1,1022.2,-3.3,0.0,N,1.3,Berbahaya,Berbahaya
8607,2014,2,22,14,306.0,425.0,180.0,118.0,4800.0,21.0,6.6,1022.0,-2.8,0.0,ENE,2.2,Berbahaya,Berbahaya
8608,2014,2,22,15,293.0,376.0,164.0,114.0,4000.0,22.0,6.4,1021.9,-2.0,0.0,E,2.3,Berbahaya,Berbahaya
8609,2014,2,22,16,310.0,397.0,144.0,118.0,3900.0,18.0,6.1,1022.1,-2.0,0.0,E,1.1,Berbahaya,Berbahaya
8610,2014,2,22,17,293.0,404.0,139.0,119.0,4100.0,15.0,4.7,1022.6,-3.1,0.0,NW,0.4,Berbahaya,Berbahaya
8611,2014,2,22,18,241.0,317.0,96.0,120.0,3500.0,12.0,4.0,1023.4,-2.9,0.0,NE,0.2,Berbahaya,Berbahaya
8612,2014,2,22,19,220.0,310.0,85.0,122.0,3500.0,5.0,5.0,1023.8,-2.8,0.0,NW,0.6,Berbahaya,Berbahaya
8613,2014,2,22,20,251.0,340.0,78.0,117.0,3600.0,5.0,4.5,1024.4,-1.3,0.0,ESE,2.0,Berbahaya,Berbahaya
8614,2014,2,22,21,215.0,279.0,100.0,102.0,3000.0,10.0,3.7,1024.7,-1.5,0.0,SSE,1.3,Berbahaya,Berbahaya
8615,2014,2,22,22,189.0,248.0,95.0,90.0,2700.0,13.0,3.2,1024.8,-1.4,0.0,E,3.1,Berbahaya,Berbahaya
8616,2014,2,22,23,203.0,222.0,83.0,81.0,2500.0,18.0,2.7,1024.8,-1.8,0.0,E,1.0,Berbahaya,Berbahaya
8617,2014,2,23,0,211.0,221.0,74.0,68.0,2300.0,24.0,2.4,1025.2,-2.3,0.0,E,1.2,Berbahaya,Berbahaya
8618,2014,2,23,1,200.0,200.0,77.0,54.0,2400.0,33.0,2.1,1025.1,-3.2,0.0,E,2.1,Berbahaya,Berbahaya
8619,2014,2,23,2,183.0,183.0,77.0,54.0,2900.0,35.0,1.8,1024.9,-4.1,0.0,E,0.9,Berbahaya,Berbahaya
8620,2014,2,23,3,181.0,181.0,104.0,62.0,2900.0,27.0,1.7,1024.5,-4.4,0.0,ESE,2.6,Berbahaya,Berbahaya
8621,2014,2,23,4,184.0,184.0,101.0,60.0,2900.0,27.0,1.3,1024.7,-5.2,0.0,E,2.4,Berbahaya,Berbahaya
8622,2014,2,23,5,172.0,172.0,96.0,60.0,2600.0,21.0,1.4,1024.7,-4.9,0.0,ESE,1.7,Berbahaya,Berbahaya
8623,2014,2,23,6,164.0,172.0,97.0,56.0,2700.0,29.0,1.4,1024.9,-4.7,0.0,SE,0.6,Berbahaya,Berbahaya
8624,2014,2,23,7,136.0,184.0,101.0,67.0,2900.0,18.0,1.5,1025.4,-4.4,0.0,SSW,0.8,Berbahaya,Berbahaya
8625,2014,2,23,8,150.0,202.0,112.0,78.0,3200.0,7.0,1.8,1025.6,-4.3,0.0,W,0.8,Berbahaya,Berbahaya
8626,2014,2,23,9,157.0,208.0,108.0,75.0,2800.0,12.0,2.1,1025.6,-3.6,0.0,E,1.2,Berbahaya,Berbahaya
8627,2014,2,23,10,151.0,213.0,138.0,77.0,3200.0,13.0,2.3,1025.4,-3.4,0.0,E,1.0,Berbahaya,Berbahaya
8628,2014,2,23,11,167.0,240.0,174.0,86.0,3800.0,9.0,2.6,1024.5,-3.5,0.0,S,1.2,Berbahaya,Berbahaya
8629,2014,2,23,12,175.0,239.0,169.0,88.0,3700.0,11.0,3.1,1023.4,-3.3,0.0,E,2.1,Berbahaya,Berbahaya
8630,2014,2,23,13,170.0,222.0,144.0,86.0,3200.0,16.0,3.0,1023.1,-3.2,0.0,E,2.4,Berbahaya,Berbahaya
8631,2014,2,23,14,197.0,237.0,144.0,83.0,3400.0,20.0,3.3,1022.8,-3.1,0.0,E,1.1,Berbahaya,Berbahaya
8632,2014,2,23,15,209.0,257.0,168.0,94.0,4000.0,13.0,3.5,1022.5,-2.9,0.0,SE,1.1,Berbahaya,Berbahaya
8633,2014,2,23,16,224.0,273.0,176.0,100.0,4400.0,10.0,3.4,1022.5,-3.0,0.0,E,1.0,Berbahaya,Berbahaya
8634,2014,2,23,17,248.0,309.0,193.0,108.0,4700.0,6.0,3.3,1022.8,-3.1,0.0,E,1.3,Berbahaya,Berbahaya
8635,2014,2,23,18,257.0,349.0,179.0,109.0,4600.0,5.0,3.0,1023.2,-2.9,0.0,SSE,0.5,Berbahaya,Berbahaya
8636,2014,2,23,19,261.0,349.0,179.0,112.0,5200.0,5.0,2.6,1023.2,-2.7,0.0,W,1.4,Berbahaya,Berbahaya
8637,2014,2,23,20,237.0,327.0,169.0,109.0,4700.0,5.0,2.4,1023.4,-2.7,0.0,WNW,1.0,Berbahaya,Berbahaya
8638,2014,2,23,21,239.0,311.0,163.0,107.0,4800.0,5.0,2.4,1023.6,-2.7,0.0,WNW,0.8,Berbahaya,Berbahaya
8639,2014,2,23,22,218.0,270.0,145.0,104.0,4100.0,4.0,2.3,1023.2,-2.6,0.0,W,1.0,Berbahaya,Berbahaya
8640,2014,2,23,23,182.0,261.0,136.0,108.0,4400.0,4.0,2.1,1022.9,-2.2,0.0,WSW,1.0,Berbahaya,Berbahaya
8641,2014,2,24,0,231.0,300.0,136.0,111.0,5100.0,5.0,3.2,1022.5,-3.0,0.0,N,0.8,Berbahaya,Berbahaya
8642,2014,2,24,1,195.0,269.0,127.0,110.0,4700.0,4.0,3.2,1022.2,-3.2,0.0,NW,0.9,Berbahaya,Berbahaya
8643,2014,2,24,2,262.0,345.0,127.0,116.0,5200.0,5.0,3.2,1021.9,-3.2,0.0,WNW,0.9,Berbahaya,Berbahaya
8644,2014,2,24,3,265.0,333.0,161.0,118.0,5200.0,5.0,3.1,1021.3,-3.1,0.0,NE,1.3,Berbahaya,Berbahaya
8645,2014,2,24,4,252.0,326.0,172.0,119.0,4800.0,5.0,3.1,1021.1,-3.1,0.0,ENE,1.4,Berbahaya,Berbahaya
8646,2014,2,24,5,262.0,334.0,170.0,119.0,4800.0,5.0,2.9,1021.1,-3.0,0.0,W,1.0,Berbahaya,Berbahaya
8647,2014,2,24,6,246.0,316.0,168.0,116.0,4600.0,5.0,2.9,1021.6,-3.0,0.0,WNW,1.1,Berbahaya,Berbahaya
8648,2014,2,24,7,251.0,330.0,163.0,118.0,4800.0,6.0,2.6,1022.3,-2.7,0.0,WSW,1.0,Berbahaya,Berbahaya
